    -1.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
     1.0 0.0000 0.0000 0.0671 0.0000 0.0000 0.1817 0.0000 0.0000 0.0000
     3.0 0.1176 0.0000 0.0671 0.1196 0.0000 0.1223 0.2891 0.5253 0.0000
     5.0 0.0711 0.0758 0.0530 0.0711 0.2420 0.2364 0.5594 0.7364 0.0758
     7.0 0.0504 0.0758 0.0944 0.1224 0.1590 0.1940 0.3877 0.5982 0.0758
     9.0 0.0504 0.0752 0.0963 0.1287 0.1669 0.1819 0.4249 0.5776 0.0752
    11.0 0.0479 0.0680 0.0705 0.0875 0.1761 0.1685 0.4696 0.5762 0.0680
    13.0 0.0479 0.0505 0.0623 0.0853 0.1451 0.1860 0.4108 0.6635 0.0505
    15.0 0.0514 0.0382 0.0715 0.0825 0.1352 0.1832 0.4320 0.7032 0.0382
    17.0 0.0478 0.0456 0.0712 0.0883 0.1178 0.1860 0.4360 0.7667 0.0456
    19.0 0.0580 0.0465 0.0643 0.0871 0.1137 0.2207 0.3966 0.7240 0.0465
    21.0 0.0939 0.0454 0.0614 0.0804 0.1211 0.2137 0.3803 0.7480 0.0454
    23.0 0.0948 0.0419 0.0645 0.0814 0.1303 0.2239 0.3516 0.7497 0.0419
    25.0 0.0902 0.0438 0.0657 0.0810 0.1241 0.2346 0.3722 0.8066 0.0438
    27.0 0.0912 0.0446 0.0666 0.0838 0.1276 0.2422 0.3818 0.7793 0.0446
    29.0 0.0855 0.0524 0.0663 0.0819 0.1296 0.2400 0.3842 0.7431 0.0524
    31.0 0.0767 0.0561 0.0682 0.0814 0.1293 0.2536 0.3882 0.7941 0.0561
    33.0 0.0716 0.0518 0.0694 0.0805 0.1316 0.2525 0.3962 0.7948 0.0518
    35.0 0.0645 0.0479 0.0691 0.0790 0.1294 0.2618 0.3983 0.8056 0.0479
    37.0 0.0598 0.0496 0.0709 0.0820 0.1325 0.2620 0.4132 0.8250 0.0496
    39.0 0.0596 0.0475 0.0719 0.0829 0.1362 0.2663 0.4001 0.8181 0.0475
    41.0 0.0596 0.0444 0.0700 0.0846 0.1349 0.2645 0.4049 0.8400 0.0444
    43.0 0.0561 0.0447 0.0691 0.0878 0.1369 0.2705 0.4028 0.8447 0.0447
    45.0 0.0543 0.0451 0.0673 0.0858 0.1359 0.2779 0.4051 0.8380 0.0451
    47.0 0.0574 0.0474 0.0677 0.0879 0.1372 0.2781 0.4063 0.8351 0.0474
    49.0 0.0556 0.0468 0.0673 0.0907 0.1361 0.2847 0.4107 0.8625 0.0468
    51.0 0.0538 0.0482 0.0678 0.0915 0.1381 0.2845 0.4043 0.8691 0.0482
    53.0 0.0536 0.0489 0.0682 0.0915 0.1362 0.2873 0.4104 0.8715 0.0489
    55.0 0.0550 0.0487 0.0718 0.0901 0.1382 0.2928 0.4184 0.8901 0.0487
    57.0 0.0548 0.0486 0.0731 0.0883 0.1393 0.2978 0.4129 0.8997 0.0486
    59.0 0.0543 0.0503 0.0718 0.0867 0.1414 0.2957 0.4183 0.8968 0.0503
    61.0 0.0545 0.0511 0.0711 0.0885 0.1440 0.2961 0.4289 0.8881 0.0511
    63.0 0.0531 0.0489 0.0698 0.0898 0.1448 0.2914 0.4254 0.8845 0.0489
    65.0 0.0527 0.0484 0.0689 0.0909 0.1473 0.2949 0.4318 0.8897 0.0484
    67.0 0.0521 0.0486 0.0679 0.0910 0.1482 0.2975 0.4337 0.8893 0.0486
    69.0 0.0513 0.0484 0.0674 0.0903 0.1501 0.2977 0.4385 0.8866 0.0484
    71.0 0.0512 0.0489 0.0676 0.0902 0.1513 0.3028 0.4491 0.8891 0.0489
    73.0 0.0501 0.0491 0.0677 0.0915 0.1488 0.3003 0.4551 0.9045 0.0491
    75.0 0.0513 0.0490 0.0678 0.0909 0.1494 0.3003 0.4621 0.9194 0.0490
    77.0 0.0505 0.0487 0.0674 0.0905 0.1498 0.3015 0.4676 0.9209 0.0487
    79.0 0.0512 0.0490 0.0670 0.0916 0.1484 0.3048 0.4760 0.9206 0.0490
    81.0 0.0508 0.0482 0.0666 0.0915 0.1476 0.3049 0.4800 0.9328 0.0482
    83.0 0.0531 0.0488 0.0662 0.0910 0.1481 0.3052 0.4794 0.9379 0.0488
    85.0 0.0518 0.0491 0.0654 0.0917 0.1485 0.3074 0.4817 0.9463 0.0491
    87.0 0.0510 0.0491 0.0651 0.0926 0.1493 0.3041 0.4877 0.9672 0.0491
    89.0 0.0507 0.0492 0.0648 0.0933 0.1514 0.3049 0.4915 0.9801 0.0492
    91.0 0.0505 0.0493 0.0647 0.0937 0.1508 0.3049 0.4929 0.9841 0.0493
    93.0 0.0503 0.0495 0.0641 0.0935 0.1507 0.3090 0.4971 0.9730 0.0495
    95.0 0.0500 0.0506 0.0645 0.0944 0.1511 0.3129 0.4965 0.9748 0.0506
    97.0 0.0495 0.0505 0.0652 0.0952 0.1516 0.3125 0.4999 0.9818 0.0505
    99.0 0.0505 0.0496 0.0654 0.0964 0.1523 0.3117 0.5016 0.9864 0.0496
   101.0 0.0503 0.0495 0.0653 0.0954 0.1525 0.3121 0.5035 0.9846 0.0495
   103.0 0.0496 0.0497 0.0655 0.0963 0.1542 0.3090 0.5071 0.9746 0.0497
   105.0 0.0491 0.0498 0.0658 0.0966 0.1545 0.3121 0.5113 0.9722 0.0498
   107.0 0.0478 0.0490 0.0656 0.0981 0.1542 0.3131 0.5111 0.9767 0.0490
   109.0 0.0478 0.0491 0.0653 0.0983 0.1547 0.3130 0.5116 0.9837 0.0491
   111.0 0.0471 0.0488 0.0653 0.0985 0.1564 0.3124 0.5112 0.9910 0.0488
   113.0 0.0473 0.0491 0.0656 0.0993 0.1566 0.3155 0.5145 0.9926 0.0491
   115.0 0.0473 0.0491 0.0652 0.0990 0.1583 0.3134 0.5185 0.9875 0.0491
   117.0 0.0473 0.0492 0.0657 0.0984 0.1583 0.3136 0.5191 0.9971 0.0492
   119.0 0.0468 0.0494 0.0659 0.0986 0.1585 0.3157 0.5192 0.9947 0.0494
   121.0 0.0477 0.0492 0.0662 0.0994 0.1583 0.3174 0.5182 0.9978 0.0492
   123.0 0.0488 0.0494 0.0661 0.1005 0.1587 0.3172 0.5149 1.0006 0.0494
   125.0 0.0488 0.0494 0.0661 0.1005 0.1579 0.3173 0.5170 1.0037 0.0494
   127.0 0.0496 0.0495 0.0659 0.1002 0.1581 0.3179 0.5190 1.0050 0.0495
   129.0 0.0504 0.0495 0.0661 0.1005 0.1581 0.3182 0.5185 1.0069 0.0495
   131.0 0.0504 0.0497 0.0660 0.1006 0.1582 0.3189 0.5184 1.0081 0.0497
   133.0 0.0504 0.0499 0.0661 0.1002 0.1587 0.3192 0.5214 1.0143 0.0499
   135.0 0.0500 0.0498 0.0658 0.1002 0.1588 0.3196 0.5253 1.0145 0.0498
   137.0 0.0497 0.0504 0.0660 0.1002 0.1584 0.3198 0.5270 1.0177 0.0504
   139.0 0.0496 0.0503 0.0664 0.1009 0.1586 0.3213 0.5278 1.0240 0.0503
   141.0 0.0496 0.0505 0.0664 0.1008 0.1595 0.3232 0.5310 1.0269 0.0505
   143.0 0.0500 0.0505 0.0668 0.1011 0.1598 0.3235 0.5306 1.0244 0.0505
   145.0 0.0500 0.0504 0.0669 0.1011 0.1596 0.3211 0.5335 1.0264 0.0504
   147.0 0.0502 0.0505 0.0669 0.1012 0.1599 0.3206 0.5352 1.0265 0.0505
   149.0 0.0500 0.0507 0.0670 0.1013 0.1598 0.3209 0.5370 1.0251 0.0507
   151.0 0.0498 0.0506 0.0671 0.1016 0.1598 0.3205 0.5367 1.0233 0.0506
   153.0 0.0497 0.0509 0.0672 0.1012 0.1592 0.3204 0.5396 1.0270 0.0509
   155.0 0.0502 0.0510 0.0673 0.1017 0.1599 0.3205 0.5418 1.0259 0.0510
   157.0 0.0503 0.0512 0.0670 0.1022 0.1602 0.3215 0.5429 1.0242 0.0512
   159.0 0.0500 0.0513 0.0672 0.1020 0.1605 0.3225 0.5455 1.0235 0.0513
   161.0 0.0499 0.0511 0.0674 0.1023 0.1612 0.3231 0.5465 1.0233 0.0511
   163.0 0.0500 0.0514 0.0676 0.1025 0.1614 0.3224 0.5457 1.0231 0.0514
   165.0 0.0496 0.0515 0.0673 0.1023 0.1617 0.3207 0.5467 1.0224 0.0515
   167.0 0.0497 0.0517 0.0672 0.1027 0.1621 0.3207 0.5483 1.0209 0.0517
   169.0 0.0500 0.0521 0.0674 0.1031 0.1627 0.3200 0.5479 1.0213 0.0521
   171.0 0.0500 0.0522 0.0674 0.1033 0.1632 0.3205 0.5493 1.0219 0.0522
   173.0 0.0500 0.0520 0.0673 0.1033 0.1630 0.3205 0.5504 1.0228 0.0520
   175.0 0.0501 0.0521 0.0674 0.1032 0.1628 0.3198 0.5480 1.0207 0.0521
   177.0 0.0499 0.0521 0.0675 0.1033 0.1624 0.3206 0.5486 1.0247 0.0521
   179.0 0.0499 0.0522 0.0676 0.1033 0.1619 0.3188 0.5463 1.0259 0.0522
   181.0 0.0498 0.0526 0.0677 0.1035 0.1617 0.3182 0.5445 1.0265 0.0526
   183.0 0.0502 0.0526 0.0678 0.1034 0.1625 0.3176 0.5451 1.0252 0.0526
   185.0 0.0502 0.0526 0.0678 0.1035 0.1625 0.3174 0.5452 1.0215 0.0526
   187.0 0.0503 0.0529 0.0679 0.1032 0.1625 0.3170 0.5442 1.0243 0.0529
   189.0 0.0502 0.0530 0.0680 0.1029 0.1626 0.3168 0.5440 1.0207 0.0530
   191.0 0.0507 0.0534 0.0679 0.1024 0.1625 0.3175 0.5428 1.0208 0.0534
   193.0 0.0510 0.0532 0.0680 0.1022 0.1624 0.3172 0.5427 1.0203 0.0532
   195.0 0.0512 0.0534 0.0680 0.1022 0.1625 0.3174 0.5416 1.0199 0.0534
   197.0 0.0512 0.0534 0.0678 0.1023 0.1623 0.3185 0.5413 1.0190 0.0534
   199.0 0.0515 0.0538 0.0678 0.1025 0.1621 0.3187 0.5386 1.0112 0.0538
   201.0 0.0513 0.0540 0.0680 0.1024 0.1612 0.3185 0.5387 1.0125 0.0540
   203.0 0.0513 0.0540 0.0683 0.1021 0.1612 0.3171 0.5356 1.0113 0.0540
