  1876.0 0.0325 0.0506 0.0957 0.1959 0.3551 0.6097 0.8969 1.2876 0.0506
  1892.0 0.0325 0.0506 0.0958 0.1959 0.3554 0.6105 0.8974 1.2886 0.0506
  1908.0 0.0325 0.0506 0.0959 0.1959 0.3555 0.6109 0.8979 1.2904 0.0506
  1924.0 0.0326 0.0507 0.0961 0.1964 0.3555 0.6114 0.8969 1.2888 0.0507
  1940.0 0.0325 0.0507 0.0961 0.1965 0.3558 0.6124 0.8974 1.2891 0.0507
  1956.0 0.0326 0.0508 0.0962 0.1967 0.3561 0.6132 0.8972 1.2889 0.0508
  1972.0 0.0326 0.0508 0.0963 0.1970 0.3565 0.6137 0.8973 1.2900 0.0508
  1988.0 0.0327 0.0508 0.0963 0.1972 0.3569 0.6138 0.8967 1.2911 0.0508
  2004.0 0.0336 0.0515 0.0968 0.1978 0.3577 0.6145 0.8964 1.2910 0.0515
  2020.0 0.0336 0.0515 0.0968 0.1979 0.3574 0.6139 0.8964 1.2900 0.0515
  2036.0 0.0337 0.0515 0.0967 0.1976 0.3572 0.6143 0.8953 1.2870 0.0515
  2052.0 0.0338 0.0516 0.0966 0.1975 0.3570 0.6135 0.8953 1.2850 0.0516
  2068.0 0.0340 0.0517 0.0966 0.1972 0.3571 0.6126 0.8941 1.2826 0.0517
  2084.0 0.0340 0.0516 0.0965 0.1969 0.3570 0.6113 0.8936 1.2822 0.0516
  2100.0 0.0341 0.0516 0.0965 0.1968 0.3565 0.6110 0.8932 1.2820 0.0516
  2116.0 0.0340 0.0516 0.0964 0.1965 0.3562 0.6103 0.8925 1.2822 0.0516
  2132.0 0.0340 0.0516 0.0964 0.1963 0.3560 0.6091 0.8917 1.2814 0.0516
  2148.0 0.0340 0.0515 0.0964 0.1961 0.3557 0.6082 0.8916 1.2813 0.0515
  2164.0 0.0339 0.0515 0.0963 0.1960 0.3556 0.6074 0.8912 1.2796 0.0515
  2180.0 0.0339 0.0515 0.0963 0.1958 0.3552 0.6068 0.8913 1.2797 0.0515
  2196.0 0.0339 0.0514 0.0962 0.1957 0.3549 0.6064 0.8912 1.2800 0.0514
  2212.0 0.0339 0.0514 0.0962 0.1955 0.3547 0.6066 0.8909 1.2809 0.0514
  2228.0 0.0339 0.0513 0.0961 0.1954 0.3546 0.6067 0.8906 1.2800 0.0513
  2244.0 0.0339 0.0513 0.0961 0.1952 0.3544 0.6069 0.8910 1.2796 0.0513
  2260.0 0.0339 0.0513 0.0960 0.1951 0.3542 0.6073 0.8909 1.2787 0.0513
  2276.0 0.0339 0.0513 0.0959 0.1950 0.3542 0.6072 0.8909 1.2802 0.0513
  2292.0 0.0339 0.0513 0.0959 0.1950 0.3542 0.6066 0.8906 1.2805 0.0513
  2308.0 0.0339 0.0513 0.0959 0.1952 0.3542 0.6067 0.8909 1.2817 0.0513
  2324.0 0.0340 0.0513 0.0959 0.1953 0.3539 0.6071 0.8915 1.2831 0.0513
  2340.0 0.0340 0.0513 0.0958 0.1953 0.3540 0.6077 0.8931 1.2840 0.0513
  2356.0 0.0339 0.0512 0.0958 0.1952 0.3538 0.6076 0.8936 1.2845 0.0512
  2372.0 0.0339 0.0512 0.0958 0.1952 0.3540 0.6078 0.8939 1.2854 0.0512
  2388.0 0.0339 0.0512 0.0957 0.1953 0.3536 0.6085 0.8944 1.2855 0.0512
  2404.0 0.0339 0.0512 0.0957 0.1954 0.3536 0.6091 0.8957 1.2858 0.0512
  2420.0 0.0339 0.0512 0.0957 0.1954 0.3537 0.6096 0.8967 1.2866 0.0512
  2436.0 0.0339 0.0512 0.0957 0.1956 0.3541 0.6101 0.8972 1.2880 0.0512
  2452.0 0.0338 0.0512 0.0956 0.1957 0.3544 0.6104 0.8981 1.2887 0.0512
  2468.0 0.0339 0.0512 0.0956 0.1959 0.3547 0.6109 0.8990 1.2889 0.0512
  2484.0 0.0339 0.0512 0.0955 0.1959 0.3548 0.6107 0.8999 1.2893 0.0512
  2500.0 0.0339 0.0512 0.0954 0.1957 0.3549 0.6114 0.9002 1.2895 0.0512
  2516.0 0.0339 0.0512 0.0954 0.1958 0.3552 0.6115 0.9001 1.2901 0.0512
  2532.0 0.0340 0.0512 0.0953 0.1958 0.3553 0.6121 0.9009 1.2906 0.0512
  2548.0 0.0340 0.0512 0.0953 0.1958 0.3556 0.6124 0.9018 1.2907 0.0512
  2564.0 0.0340 0.0512 0.0953 0.1959 0.3559 0.6129 0.9024 1.2916 0.0512
  2580.0 0.0340 0.0512 0.0953 0.1959 0.3561 0.6134 0.9035 1.2928 0.0512
  2596.0 0.0340 0.0512 0.0953 0.1959 0.3563 0.6140 0.9044 1.2951 0.0512
  2612.0 0.0340 0.0512 0.0952 0.1960 0.3565 0.6145 0.9055 1.2963 0.0512
  2628.0 0.0340 0.0511 0.0952 0.1960 0.3565 0.6149 0.9062 1.2978 0.0511
  2644.0 0.0340 0.0511 0.0953 0.1960 0.3566 0.6151 0.9070 1.2994 0.0511
  2660.0 0.0340 0.0511 0.0952 0.1961 0.3566 0.6157 0.9077 1.3013 0.0511
  2676.0 0.0339 0.0511 0.0952 0.1963 0.3569 0.6162 0.9091 1.3032 0.0511
  2692.0 0.0339 0.0511 0.0952 0.1964 0.3571 0.6164 0.9100 1.3056 0.0511
  2708.0 0.0340 0.0511 0.0951 0.1964 0.3573 0.6169 0.9110 1.3071 0.0511
  2724.0 0.0340 0.0511 0.0951 0.1965 0.3575 0.6175 0.9121 1.3082 0.0511
  2740.0 0.0339 0.0511 0.0950 0.1965 0.3578 0.6177 0.9128 1.3098 0.0511
  2756.0 0.0340 0.0510 0.0950 0.1965 0.3582 0.6184 0.9141 1.3113 0.0510
  2772.0 0.0339 0.0510 0.0950 0.1965 0.3583 0.6190 0.9151 1.3133 0.0510
  2788.0 0.0339 0.0510 0.0950 0.1967 0.3585 0.6195 0.9162 1.3154 0.0510
  2804.0 0.0339 0.0510 0.0949 0.1967 0.3585 0.6202 0.9172 1.3170 0.0510
  2820.0 0.0339 0.0510 0.0949 0.1968 0.3585 0.6210 0.9179 1.3180 0.0510
  2836.0 0.0339 0.0509 0.0949 0.1968 0.3587 0.6213 0.9188 1.3188 0.0509
  2852.0 0.0339 0.0509 0.0949 0.1966 0.3589 0.6218 0.9199 1.3210 0.0509
  2868.0 0.0339 0.0510 0.0949 0.1965 0.3591 0.6218 0.9206 1.3230 0.0510
  2884.0 0.0339 0.0510 0.0949 0.1965 0.3591 0.6218 0.9206 1.3230 0.0510
