   -12.0 0.000 0.000 0.000 0.000
     4.0 0.034 0.038 0.068 0.004
    20.0 0.070 0.077 0.137 0.010
    36.0 0.105 0.115 0.200 0.019
    52.0 0.138 0.152 0.258 0.031
    68.0 0.170 0.187 0.311 0.046
    84.0 0.201 0.221 0.359 0.063
   100.0 0.230 0.254 0.402 0.082
   116.0 0.259 0.286 0.441 0.104
   132.0 0.287 0.317 0.476 0.128
   148.0 0.315 0.346 0.507 0.154
   164.0 0.341 0.374 0.525 0.190
   180.0 0.367 0.401 0.536 0.231
   196.0 0.392 0.427 0.548 0.271
   212.0 0.417 0.452 0.560 0.308
   228.0 0.440 0.477 0.573 0.343
   244.0 0.462 0.501 0.586 0.377
   260.0 0.484 0.524 0.600 0.408
   276.0 0.506 0.546 0.616 0.436
   292.0 0.527 0.569 0.634 0.462
   308.0 0.549 0.590 0.651 0.488
   324.0 0.570 0.611 0.668 0.513
   340.0 0.592 0.630 0.684 0.537
   356.0 0.613 0.647 0.700 0.560
   372.0 0.634 0.664 0.715 0.583
   388.0 0.655 0.680 0.730 0.605
   404.0 0.676 0.694 0.744 0.626
   420.0 0.697 0.707 0.757 0.647
   436.0 0.717 0.720 0.770 0.667
   452.0 0.736 0.732 0.782 0.687
   468.0 0.754 0.744 0.793 0.705
   484.0 0.770 0.756 0.804 0.722
   500.0 0.785 0.768 0.815 0.738
   516.0 0.799 0.779 0.825 0.754
   532.0 0.811 0.791 0.834 0.768
   548.0 0.823 0.802 0.844 0.782
   564.0 0.834 0.814 0.853 0.795
   580.0 0.843 0.825 0.861 0.807
   596.0 0.853 0.836 0.869 0.819
   612.0 0.862 0.846 0.877 0.831
   628.0 0.870 0.856 0.885 0.842
   644.0 0.879 0.866 0.892 0.853
   660.0 0.887 0.876 0.899 0.864
   676.0 0.895 0.885 0.905 0.874
   692.0 0.902 0.894 0.912 0.884
   708.0 0.909 0.902 0.918 0.893
   724.0 0.915 0.910 0.923 0.902
   740.0 0.921 0.918 0.929 0.910
   756.0 0.926 0.926 0.934 0.918
   772.0 0.932 0.932 0.939 0.925
   788.0 0.937 0.938 0.944 0.931
   804.0 0.942 0.943 0.948 0.937
   820.0 0.947 0.949 0.953 0.943
   836.0 0.952 0.954 0.957 0.949
   852.0 0.956 0.959 0.961 0.954
   868.0 0.961 0.963 0.965 0.959
   884.0 0.965 0.968 0.970 0.964
   900.0 0.969 0.972 0.973 0.967
   916.0 0.973 0.975 0.977 0.972
   932.0 0.977 0.979 0.980 0.975
   948.0 0.980 0.982 0.983 0.978
   964.0 0.983 0.984 0.985 0.982
   980.0 0.985 0.987 0.988 0.984
   996.0 0.988 0.989 0.990 0.987
  1012.0 0.990 0.991 0.992 0.989
  1028.0 0.992 0.992 0.993 0.991
  1044.0 0.993 0.993 0.994 0.992
  1060.0 0.995 0.994 0.995 0.994
  1076.0 0.996 0.996 0.996 0.995
  1092.0 0.997 0.996 0.997 0.996
  1108.0 0.997 0.997 0.998 0.997
  1124.0 0.998 0.998 0.998 0.997
  1140.0 0.998 0.998 0.999 0.998
  1156.0 0.999 0.999 0.999 0.998
  1172.0 0.999 0.999 1.000 0.999
  1188.0 1.000 0.999 1.000 0.999
  1204.0 1.000 1.000 1.000 0.999
  1220.0 1.000 1.000 1.000 1.000
  1236.0 1.000 1.000 1.000 1.000
  1252.0 1.000 1.000 1.000 1.000
  1268.0 1.000 1.000 1.001 1.000
  1284.0 1.000 1.000 1.001 1.000
  1300.0 1.000 1.000 1.001 1.000
  1316.0 1.000 1.001 1.001 1.000
  1332.0 1.001 1.001 1.001 1.000
  1348.0 1.001 1.001 1.001 1.000
  1364.0 1.001 1.001 1.001 1.001
  1380.0 1.001 1.001 1.001 1.001
  1396.0 1.001 1.001 1.001 1.001
  1412.0 1.001 1.001 1.001 1.001
  1428.0 1.001 1.001 1.001 1.001
  1444.0 1.001 1.001 1.001 1.001
  1460.0 1.001 1.001 1.001 1.001
  1476.0 1.001 1.001 1.001 1.001
  1492.0 1.001 1.001 1.001 1.001
  1508.0 1.001 1.001 1.001 1.001
  1524.0 1.001 1.001 1.001 1.001
  1540.0 1.001 1.001 1.001 1.001
  1556.0 1.001 1.001 1.001 1.001
  1572.0 1.001 1.001 1.001 1.001
  1588.0 1.001 1.001 1.001 1.001
  1604.0 1.001 1.001 1.001 1.001
  1620.0 1.001 1.001 1.001 1.001
  1636.0 1.001 1.001 1.001 1.001
  1652.0 1.001 1.001 1.001 1.001
  1668.0 1.001 1.001 1.001 1.001
  1684.0 1.001 1.001 1.001 1.001
  1700.0 1.001 1.001 1.001 1.001
  1716.0 1.001 1.001 1.001 1.001
  1732.0 1.001 1.001 1.001 1.001
  1748.0 1.001 1.001 1.001 1.001
  1764.0 1.001 1.001 1.001 1.001
  1780.0 1.001 1.001 1.001 1.001
  1796.0 1.001 1.001 1.001 1.001
  1812.0 1.001 1.001 1.001 1.001
  1828.0 1.001 1.001 1.001 1.001
  1844.0 1.001 1.001 1.001 1.001
  1860.0 1.001 1.001 1.001 1.001
  1876.0 1.001 1.001 1.001 1.001
  1892.0 1.001 1.001 1.001 1.001
  1908.0 1.001 1.001 1.001 1.001
  1924.0 1.001 1.001 1.001 1.001
  1940.0 1.001 1.001 1.001 1.001
  1956.0 1.001 1.001 1.001 1.001
  1972.0 1.001 1.001 1.001 1.001
  1988.0 1.001 1.001 1.001 1.001
  2004.0 1.001 1.001 1.001 1.001
  2020.0 1.001 1.001 1.001 1.001
  2036.0 1.001 1.001 1.001 1.001
  2052.0 1.001 1.001 1.001 1.001
  2068.0 1.001 1.001 1.001 1.001
  2084.0 1.001 1.001 1.001 1.001
